id,Status_pred,Prob
56918,0,0.0917
56919,0,0.0083
56920,0,0.1022
56921,0,0.2833
56922,0,0.4495
56923,0,0.0838
56924,1,0.7032
56925,0,0.0549
56926,0,0.0351
56927,1,0.9163
56928,0,0.0507
56929,0,0.1002
56930,0,0.0436
56931,0,0.0841
56932,1,0.7383
56933,0,0.4327
56934,1,0.6296
56935,1,0.77
56936,1,0.9073
56937,1,0.8865
56938,0,0.1325
56939,0,0.2668
56940,1,0.805
56941,1,0.8173
56942,0,0.1366
56943,0,0.3933
56944,0,0.0458
56945,0,0.0303
56946,0,0.1268
56947,0,0.2996
56948,0,0.4393
56949,0,0.2491
56950,0,0.1737
56951,0,0.0496
56952,0,0.2069
56953,0,0.0145
56954,0,0.0521
56955,0,0.0397
56956,0,0.0462
56957,0,0.2801
56958,1,0.5797
56959,0,0.209
56960,0,0.1798
56961,0,0.0409
56962,0,0.2607
56963,0,0.051
56964,1,0.8373
56965,0,0.3477
56966,0,0.4676
56967,0,0.0482
56968,1,0.8818
56969,0,0.2352
56970,1,0.7206
56971,1,0.9268
56972,0,0.1994
56973,1,0.7652
56974,0,0.0055
56975,1,0.6737
56976,1,0.7481
56977,0,0.1921
56978,0,0.2659
56979,0,0.141
56980,0,0.0461
56981,0,0.0448
56982,0,0.0371
56983,0,0.0134
56984,0,0.0862
56985,0,0.3132
56986,0,0.1203
56987,0,0.1183
56988,0,0.2649
56989,1,0.9614
56990,1,0.7574
56991,0,0.1422
56992,1,0.583
56993,1,0.5023
56994,0,0.2305
56995,0,0.289
56996,0,0.1169
56997,1,0.9091
56998,1,0.5976
56999,0,0.427
57000,1,0.7849
57001,0,0.0915
57002,0,0.2122
57003,1,0.8987
57004,0,0.3613
57005,0,0.0117
57006,1,0.8549
57007,0,0.1741
57008,0,0.0789
57009,0,0.1624
57010,0,0.2418
57011,0,0.0542
57012,1,0.5452
57013,0,0.344
57014,0,0.1591
57015,0,0.0174
57016,0,0.4286
57017,0,0.0087
57018,1,0.8363
57019,0,0.1372
57020,1,0.8056
57021,1,0.776
57022,1,0.7822
57023,1,0.9136
57024,1,0.7213
57025,1,0.5447
57026,1,0.6197
57027,1,0.8649
57028,0,0.1285
57029,1,0.6127
57030,0,0.0965
57031,1,0.5948
57032,0,0.0327
57033,0,0.0678
57034,0,0.1581
57035,0,0.3651
57036,0,0.0426
57037,0,0.4237
57038,0,0.0869
57039,0,0.317
57040,0,0.3894
57041,1,0.7435
57042,0,0.0995
57043,0,0.0505
57044,0,0.0078
57045,0,0.283
57046,1,0.9159
57047,0,0.0041
57048,0,0.216
57049,1,0.7287
57050,1,0.5137
57051,0,0.2369
57052,0,0.2091
57053,1,0.8915
57054,0,0.0219
57055,1,0.6213
57056,0,0.0622
57057,1,0.896
57058,0,0.3694
57059,1,0.8245
57060,1,0.9316
57061,1,0.5143
57062,0,0.0052
57063,0,0.0191
57064,0,0.1198
57065,0,0.244
57066,1,0.5065
57067,1,0.5899
57068,1,0.7992
57069,0,0.3421
57070,0,0.1226
57071,0,0.064
57072,0,0.0625
57073,1,0.9085
57074,0,0.4242
57075,1,0.9057
57076,1,0.7825
57077,0,0.0063
57078,1,0.9197
57079,0,0.0011
57080,0,0.1584
57081,1,0.7972
57082,1,0.7244
57083,0,0.11
57084,0,0.2437
57085,0,0.1115
57086,0,0.2052
57087,1,0.6623
57088,0,0.0876
57089,0,0.184
57090,1,0.9161
57091,0,0.0877
57092,1,0.6903
57093,0,0.0411
57094,0,0.2963
57095,0,0.3605
57096,1,0.757
57097,0,0.2307
57098,0,0.009
57099,1,0.8594
57100,1,0.8796
57101,0,0.14
57102,0,0.0316
57103,1,0.7613
57104,0,0.4629
57105,0,0.4075
57106,0,0.0636
57107,0,0.0509
57108,0,0.0427
57109,0,0.1643
57110,1,0.5665
57111,1,0.9103
57112,0,0.0799
57113,0,0.2625
57114,1,0.8722
57115,1,0.8952
57116,0,0.1582
57117,0,0.0214
57118,0,0.282
57119,1,0.6072
57120,1,0.8687
57121,0,0.042
57122,0,0.0445
57123,0,0.0004
57124,0,0.0324
57125,1,0.8013
57126,0,0.0534
57127,0,0.0778
57128,0,0.0072
57129,0,0.3557
57130,1,0.8296
57131,0,0.3005
57132,0,0.0728
57133,0,0.4329
57134,0,0.3582
57135,0,0.0607
57136,0,0.0287
57137,0,0.0154
57138,0,0.0442
57139,0,0.095
57140,1,0.6461
57141,0,0.3182
57142,0,0.3534
57143,0,0.038
57144,1,0.7845
57145,1,0.8102
57146,1,0.586
57147,0,0.183
57148,0,0.1496
57149,0,0.3321
57150,1,0.721
57151,0,0.0368
57152,1,0.9353
57153,0,0.199
57154,0,0.0423
57155,1,0.6893
57156,0,0.4591
57157,1,0.655
57158,0,0.2616
57159,0,0.2265
57160,0,0.3689
57161,1,0.9108
57162,0,0.4032
57163,1,0.7903
57164,0,0.0345
57165,0,0.0426
57166,0,0.3191
57167,0,0.0189
57168,0,0.1895
57169,1,0.7344
57170,0,0.1863
57171,0,0.0075
57172,1,0.5363
57173,0,0.4051
57174,0,0.4377
57175,1,0.8103
57176,1,0.7655
57177,0,0.2678
57178,0,0.0608
57179,1,0.6719
57180,1,0.6083
57181,0,0.3576
57182,1,0.786
57183,0,0.1586
57184,0,0.0705
57185,0,0.1042
57186,1,0.7023
57187,0,0.0754
57188,0,0.1517
57189,0,0.3472
57190,0,0.3475
57191,0,0.0049
57192,1,0.7078
57193,1,0.9164
57194,0,0.1711
57195,0,0.217
57196,1,0.8299
57197,0,0.2075
57198,0,0.4916
57199,1,0.8776
57200,0,0.4506
57201,0,0.0934
57202,1,0.9299
57203,1,0.8201
57204,0,0.071
57205,0,0.1
57206,0,0.4525
57207,0,0.1575
57208,1,0.8026
57209,0,0.0644
57210,0,0.0503
57211,0,0.188
57212,1,0.876
57213,0,0.1798
57214,1,0.7981
57215,1,0.5371
57216,0,0.4278
57217,0,0.1033
57218,0,0.0089
57219,0,0.4549
57220,0,0.2997
57221,0,0.0984
57222,0,0.2153
57223,1,0.593
57224,0,0.0093
57225,0,0.0021
57226,1,0.8936
57227,0,0.141
57228,0,0.0393
57229,1,0.56
57230,1,0.6801
57231,0,0.4963
57232,0,0.0986
57233,0,0.2416
57234,0,0.1656
57235,1,0.8417
57236,0,0.0124
57237,0,0.0826
57238,0,0.235
57239,0,0.1798
57240,0,0.0423
57241,1,0.5392
57242,0,0.3817
57243,1,0.7484
57244,0,0.1306
57245,1,0.9815
57246,0,0.2969
57247,0,0.0752
57248,1,0.5548
57249,0,0.0345
57250,1,0.7867
57251,1,0.7604
57252,1,0.9148
57253,0,0.0715
57254,1,0.652
57255,0,0.2995
57256,0,0.0303
57257,0,0.0018
57258,1,0.8899
57259,0,0.4338
57260,1,0.7044
57261,0,0.0461
57262,1,0.7676
57263,0,0.4743
57264,1,0.8987
57265,1,0.9067
57266,1,0.8079
57267,0,0.0165
57268,1,0.5254
57269,1,0.6841
57270,1,0.9361
57271,0,0.1232
57272,0,0.0053
57273,0,0.2935
57274,1,0.7057
57275,0,0.1418
57276,0,0.0097
57277,0,0.0834
57278,0,0.0403
57279,1,0.6288
57280,0,0.24
57281,0,0.1573
57282,0,0.2535
57283,1,0.6464
57284,0,0.0208
57285,0,0.2302
57286,1,0.6395
57287,1,0.8665
57288,0,0.2383
57289,0,0.4644
57290,0,0.0979
57291,1,0.879
57292,0,0.2319
57293,0,0.1929
57294,0,0.3699
57295,0,0.3976
57296,0,0.3982
57297,0,0.3446
57298,0,0.1121
57299,1,0.8543
57300,0,0.1171
57301,0,0.043
57302,0,0.2612
57303,0,0.0303
57304,0,0.0394
57305,0,0.1182
57306,0,0.0243
57307,0,0.1886
57308,0,0.4013
57309,0,0.4043
57310,0,0.0782
57311,0,0.1672
57312,0,0.0126
57313,0,0.0375
57314,1,0.6534
57315,0,0.3705
57316,0,0.1586
57317,0,0.0652
57318,0,0.0991
57319,1,0.7519
57320,0,0.0178
57321,1,0.9397
57322,0,0.0528
57323,1,0.9123
57324,1,0.7909
57325,1,0.9057
57326,0,0.1049
57327,1,0.7951
57328,0,0.2696
57329,0,0.2457
57330,0,0.1509
57331,0,0.0471
57332,0,0.0149
57333,0,0.0158
57334,1,0.6844
57335,1,0.8665
57336,0,0.0154
57337,0,0.367
57338,0,0.221
57339,0,0.019
57340,0,0.2908
57341,0,0.0816
57342,0,0.1465
57343,0,0.0302
57344,0,0.2751
57345,0,0.3856
57346,1,0.6259
57347,1,0.885
57348,1,0.8508
57349,0,0.0143
57350,1,0.8337
57351,0,0.0345
57352,0,0.4699
57353,0,0.4987
57354,0,0.0279
57355,1,0.6727
57356,1,0.5246
57357,0,0.0597
57358,0,0.4039
57359,0,0.005
57360,0,0.0174
57361,1,0.602
57362,0,0.1317
57363,0,0.3124
57364,0,0.1954
57365,0,0.1594
57366,1,0.5242
57367,1,0.7779
57368,1,0.574
57369,1,0.9235
57370,0,0.1648
57371,1,0.8472
57372,0,0.0094
57373,1,0.683
57374,0,0.0331
57375,0,0.0201
57376,0,0.4266
57377,0,0.0448
57378,1,0.5417
57379,1,0.9127
57380,0,0.0628
57381,0,0.4174
57382,0,0.1161
57383,1,0.8655
57384,1,0.7594
57385,0,0.1854
57386,1,0.7508
57387,0,0.3198
57388,1,0.6643
57389,0,0.4084
57390,0,0.0024
57391,0,0.058
57392,0,0.0323
57393,0,0.1716
57394,0,0.3149
57395,0,0.3469
57396,0,0.3311
57397,0,0.4917
57398,0,0.0395
57399,0,0.0362
57400,0,0.3577
57401,0,0.0603
57402,1,0.7107
57403,0,0.2184
57404,0,0.155
57405,0,0.4121
57406,1,0.5047
57407,1,0.532
57408,1,0.6684
57409,1,0.5199
57410,0,0.2742
57411,0,0.3985
57412,1,0.55
57413,0,0.162
57414,0,0.0388
57415,1,0.7564
57416,0,0.2728
57417,0,0.2758
57418,0,0.0701
57419,0,0.1252
57420,1,0.517
57421,0,0.2167
57422,0,0.4236
57423,0,0.2074
57424,1,0.7473
57425,0,0.1426
57426,0,0.0108
57427,1,0.8708
57428,0,0.3502
57429,1,0.6531
57430,1,0.6656
57431,1,0.7418
57432,1,0.5397
57433,1,0.7438
57434,0,0.0202
57435,1,0.8996
57436,1,0.774
57437,0,0.1392
57438,0,0.0082
57439,1,0.5042
57440,1,0.5382
57441,0,0.2574
57442,1,0.8521
57443,0,0.0822
57444,0,0.0778
57445,0,0.1218
57446,1,0.9387
57447,1,0.563
57448,0,0.2379
57449,1,0.774
57450,0,0.0795
57451,0,0.1831
57452,0,0.1255
57453,1,0.6126
57454,1,0.7455
57455,0,0.0386
57456,0,0.0752
57457,0,0.0738
57458,0,0.1459
57459,0,0.183
57460,1,0.7527
57461,0,0.1613
57462,0,0.3754
57463,0,0.1279
57464,1,0.5135
57465,0,0.0051
57466,0,0.1071
57467,0,0.0048
57468,1,0.9119
57469,1,0.8893
57470,0,0.3277
57471,0,0.0007
57472,0,0.4623
57473,0,0.1799
57474,0,0.4838
57475,1,0.6098
57476,0,0.2777
57477,0,0.1049
57478,0,0.1267
57479,0,0.1343
57480,1,0.779
57481,1,0.5883
57482,0,0.0118
57483,1,0.8069
57484,1,0.8325
57485,0,0.0659
57486,0,0.012
57487,0,0.2023
57488,1,0.6101
57489,1,0.9104
57490,0,0.0839
57491,0,0.0474
57492,1,0.8217
57493,1,0.932
57494,0,0.1054
57495,0,0.1138
57496,1,0.8733
57497,0,0.3274
57498,0,0.36
57499,1,0.9194
57500,0,0.476
57501,0,0.0537
57502,0,0.2678
57503,0,0.0073
57504,1,0.83
57505,0,0.1435
57506,0,0.3357
57507,1,0.7442
57508,0,0.0148
57509,0,0.1497
57510,0,0.081
57511,0,0.2475
57512,1,0.9423
57513,1,0.739
57514,0,0.2058
57515,0,0.1536
57516,1,0.6636
57517,0,0.3591
57518,0,0.2198
57519,0,0.4185
57520,1,0.6871
57521,0,0.1281
57522,1,0.7323
57523,1,0.7004
57524,0,0.0588
57525,0,0.0047
57526,1,0.6903
57527,1,0.8788
57528,0,0.0378
57529,1,0.7869
57530,0,0.1762
57531,0,0.0669
57532,1,0.627
57533,0,0.0478
57534,0,0.0799
57535,1,0.92
57536,0,0.0325
57537,0,0.499
57538,0,0.341
57539,1,0.7711
57540,1,0.8435
57541,1,0.5901
57542,0,0.0794
57543,0,0.2629
57544,0,0.0481
57545,0,0.0023
57546,1,0.7705
57547,0,0.3162
57548,0,0.0036
57549,0,0.3794
57550,1,0.8398
57551,0,0.3486
57552,0,0.3668
57553,1,0.8278
57554,0,0.2735
57555,0,0.0624
57556,1,0.8746
57557,0,0.0596
57558,1,0.7539
57559,1,0.637
57560,1,0.7378
57561,0,0.3709
57562,0,0.3863
57563,0,0.0904
57564,1,0.9113
57565,0,0.0511
57566,0,0.0201
57567,0,0.2183
57568,0,0.1729
57569,1,0.5148
57570,1,0.7997
57571,1,0.5756
57572,0,0.1205
57573,0,0.1952
57574,1,0.5015
57575,1,0.632
57576,1,0.6914
57577,0,0.3757
57578,0,0.037
57579,0,0.1884
57580,0,0.2347
57581,1,0.5736
57582,0,0.0015
57583,0,0.0144
57584,0,0.1976
57585,0,0.0015
57586,0,0.0038
57587,0,0.0011
57588,0,0.1088
57589,1,0.6396
57590,0,0.0604
57591,1,0.7993
57592,1,0.7515
57593,0,0.0231
57594,1,0.8527
57595,1,0.5711
57596,0,0.2383
57597,1,0.9582
57598,0,0.2004
57599,0,0.1017
57600,1,0.8649
57601,0,0.3711
57602,0,0.3369
57603,0,0.3127
57604,0,0.1908
57605,0,0.0659
57606,0,0.0548
57607,0,0.0427
57608,0,0.1034
57609,0,0.0436
57610,0,0.1315
57611,0,0.1873
57612,0,0.2736
57613,0,0.496
57614,0,0.0327
57615,1,0.7131
57616,0,0.1765
57617,1,0.535
57618,0,0.1765
57619,1,0.826
57620,1,0.8133
57621,0,0.0458
57622,1,0.8796
57623,0,0.0843
57624,0,0.0176
57625,1,0.6581
57626,1,0.6183
57627,0,0.06
57628,0,0.4144
57629,0,0.164
57630,0,0.2149
57631,1,0.8668
57632,1,0.901
57633,0,0.0434
57634,0,0.1026
57635,0,0.3214
57636,0,0.3632
57637,1,0.7491
57638,0,0.1546
57639,1,0.6711
57640,0,0.2031
57641,1,0.936
57642,1,0.6127
57643,0,0.0622
57644,0,0.0848
57645,0,0.0056
57646,1,0.9184
57647,0,0.4091
57648,1,0.6156
57649,1,0.8395
57650,0,0.0023
57651,0,0.1408
57652,1,0.6871
57653,1,0.9422
57654,0,0.2983
57655,0,0.0106
57656,0,0.1561
57657,1,0.8288
57658,0,0.4063
57659,1,0.7022
57660,0,0.1754
57661,1,0.7341
57662,1,0.7152
57663,0,0.2836
57664,0,0.3256
57665,0,0.1665
57666,0,0.4351
57667,1,0.8978
57668,1,0.8596
57669,0,0.219
57670,0,0.3327
57671,1,0.798
57672,0,0.0169
57673,0,0.3239
57674,0,0.0603
57675,0,0.2505
57676,0,0.4435
57677,0,0.4729
57678,0,0.1387
57679,0,0.1472
57680,0,0.2746
57681,1,0.5853
57682,1,0.8075
57683,0,0.0754
57684,1,0.9504
57685,0,0.0371
57686,0,0.0153
57687,0,0.1077
57688,0,0.0098
57689,0,0.0727
57690,0,0.3175
57691,1,0.6231
57692,1,0.7542
57693,0,0.1059
57694,0,0.0048
57695,0,0.3158
57696,1,0.5274
57697,0,0.1314
57698,0,0.0269
57699,1,0.6256
57700,1,0.6794
57701,0,0.3221
57702,0,0.0325
57703,1,0.7915
57704,0,0.036
57705,1,0.7915
57706,0,0.0884
57707,1,0.6504
57708,0,0.4767
57709,0,0.425
57710,0,0.0707
57711,0,0.0036
57712,0,0.4729
57713,0,0.2454
57714,0,0.4015
57715,1,0.9334
57716,0,0.1067
57717,0,0.0583
57718,1,0.9024
57719,0,0.212
57720,0,0.4672
57721,0,0.3588
57722,0,0.0008
57723,1,0.9114
57724,0,0.0058
57725,1,0.9541
57726,0,0.4166
57727,0,0.3271
57728,0,0.2346
57729,1,0.6412
57730,1,0.9021
57731,1,0.7034
57732,0,0.1456
57733,0,0.3383
57734,0,0.0622
57735,0,0.0005
57736,0,0.3152
57737,1,0.87
57738,1,0.8213
57739,0,0.0967
57740,0,0.1469
57741,0,0.234
57742,1,0.811
57743,0,0.4804
57744,0,0.3912
57745,1,0.843
57746,0,0.169
57747,0,0.0603
57748,1,0.901
57749,1,0.5088
57750,1,0.5333
57751,1,0.8783
57752,0,0.2151
57753,1,0.6526
57754,1,0.7368
57755,0,0.0072
57756,0,0.2887
57757,1,0.6059
57758,1,0.8312
57759,0,0.2593
57760,1,0.7501
57761,0,0.3046
57762,1,0.9175
57763,1,0.9109
57764,0,0.0377
57765,0,0.404
57766,0,0.0965
57767,0,0.4434
57768,1,0.8333
57769,1,0.5127
57770,0,0.2331
57771,0,0.2108
57772,0,0.0805
57773,0,0.1656
57774,1,0.5362
57775,0,0.2006
57776,0,0.3447
57777,0,0.2907
57778,0,0.0529
57779,1,0.519
57780,0,0.2935
57781,0,0.1133
57782,1,0.5412
57783,1,0.8578
57784,0,0.1855
57785,1,0.8093
57786,1,0.9337
57787,0,0.1123
57788,0,0.008
57789,1,0.9108
57790,0,0.1039
57791,1,0.7973
57792,0,0.0013
57793,0,0.1567
57794,1,0.6113
57795,0,0.1925
57796,0,0.1689
57797,0,0.2474
57798,0,0.0046
57799,0,0.4698
57800,1,0.829
57801,0,0.3473
57802,0,0.4206
57803,0,0.2856
57804,0,0.3593
57805,0,0.079
57806,0,0.0374
57807,1,0.8583
57808,0,0.1077
57809,0,0.0602
57810,0,0.0712
57811,0,0.0731
57812,1,0.9412
57813,0,0.0602
57814,1,0.5861
57815,0,0.3072
57816,0,0.1529
57817,0,0.2162
57818,0,0.0109
57819,1,0.8374
57820,0,0.2714
57821,0,0.0032
57822,1,0.8768
57823,0,0.1232
57824,0,0.2428
57825,0,0.253
57826,1,0.7351
57827,0,0.1607
57828,1,0.7871
57829,0,0.1089
57830,0,0.008
57831,0,0.1534
57832,1,0.8427
57833,0,0.4084
57834,0,0.1234
57835,1,0.7985
57836,0,0.3605
57837,1,0.7205
57838,0,0.0029
57839,1,0.9025
57840,0,0.0573
57841,1,0.8659
57842,1,0.5652
57843,0,0.0006
57844,0,0.1508
57845,0,0.2387
57846,1,0.5864
57847,0,0.0508
57848,1,0.8321
57849,1,0.7905
57850,0,0.3927
57851,1,0.8075
57852,0,0.3513
57853,1,0.7089
57854,0,0.322
57855,0,0.0071
57856,0,0.2802
57857,1,0.8736
57858,1,0.8226
57859,1,0.5595
57860,1,0.5152
57861,0,0.2001
57862,0,0.0813
57863,0,0.4986
57864,0,0.2093
57865,1,0.8051
57866,1,0.5665
57867,1,0.5194
57868,0,0.4731
57869,1,0.8605
57870,0,0.0988
57871,1,0.9212
57872,0,0.0561
57873,0,0.3073
57874,0,0.1969
57875,0,0.0817
57876,0,0.3975
57877,0,0.0074
57878,0,0.2653
57879,0,0.4307
57880,1,0.6848
57881,1,0.9108
57882,0,0.4641
57883,1,0.8097
57884,0,0.045
57885,1,0.866
57886,0,0.2309
57887,1,0.7973
57888,0,0.1261
57889,0,0.1132
57890,0,0.0322
57891,0,0.0698
57892,0,0.0098
57893,0,0.2204
57894,0,0.2058
57895,1,0.75
57896,0,0.381
57897,0,0.4887
57898,0,0.095
57899,0,0.0255
57900,1,0.7827
57901,0,0.1274
57902,1,0.5209
57903,0,0.0268
57904,1,0.7505
57905,1,0.9233
57906,1,0.5022
57907,0,0.4602
57908,0,0.0151
57909,0,0.2084
57910,0,0.09
57911,1,0.8592
57912,0,0.0431
57913,0,0.326
57914,0,0.4899
57915,0,0.0881
57916,1,0.7904
57917,1,0.501
57918,0,0.1278
57919,0,0.3106
57920,0,0.4761
57921,1,0.7314
57922,0,0.2565
57923,1,0.5096
57924,1,0.501
57925,1,0.9084
57926,1,0.8525
57927,0,0.0423
57928,0,0.3541
57929,0,0.0195
57930,1,0.6652
57931,0,0.1115
57932,1,0.5523
57933,0,0.0885
57934,1,0.814
57935,0,0.1987
57936,0,0.0785
57937,0,0.041
57938,1,0.7586
57939,1,0.702
57940,0,0.216
57941,0,0.3505
57942,0,0.4101
57943,0,0.1616
57944,1,0.5636
57945,0,0.1905
57946,1,0.6645
57947,0,0.0494
57948,0,0.08
57949,0,0.1414
57950,0,0.0686
57951,0,0.2138
57952,1,0.5264
57953,0,0.024
57954,1,0.5839
57955,0,0.1042
57956,1,0.7681
57957,1,0.9638
57958,0,0.0839
57959,0,0.4208
57960,0,0.3832
57961,1,0.7331
57962,0,0.3988
57963,0,0.1816
57964,1,0.6354
57965,0,0.0944
57966,0,0.4948
57967,1,0.5325
57968,1,0.9335
57969,0,0.4048
57970,0,0.1825
57971,1,0.5192
57972,0,0.1858
57973,0,0.4248
57974,1,0.6569
57975,0,0.3173
57976,1,0.6608
57977,0,0.2864
57978,0,0.0577
57979,1,0.7973
57980,0,0.1414
57981,0,0.4935
57982,0,0.1814
57983,0,0.085
57984,0,0.0887
57985,1,0.628
57986,0,0.0485
57987,0,0.1066
57988,0,0.3195
57989,1,0.9051
57990,0,0.3249
57991,0,0.0753
57992,0,0.2139
57993,1,0.7385
57994,1,0.7288
57995,0,0.4195
57996,0,0.0757
57997,0,0.0544
57998,0,0.2723
57999,1,0.856
58000,0,0.0259
58001,0,0.341
58002,1,0.7888
58003,0,0.105
58004,1,0.5027
58005,0,0.1096
58006,0,0.008
58007,0,0.3868
58008,1,0.9204
58009,0,0.0811
58010,0,0.159
58011,1,0.8829
58012,0,0.2677
58013,1,0.699
58014,0,0.069
58015,1,0.5318
58016,0,0.147
58017,0,0.0544
58018,0,0.084
58019,0,0.0597
58020,0,0.0908
58021,0,0.4486
58022,0,0.1937
58023,0,0.0154
58024,1,0.5922
58025,0,0.2777
58026,1,0.8887
58027,0,0.0155
58028,0,0.4745
58029,1,0.6223
58030,0,0.0016
58031,0,0.4421
58032,0,0.1005
58033,1,0.9487
58034,0,0.1962
58035,0,0.3211
58036,1,0.5759
58037,0,0.0547
58038,1,0.6476
58039,1,0.7842
58040,0,0.0334
58041,0,0.1909
58042,1,0.601
58043,1,0.7474
58044,0,0.0781
58045,0,0.0563
58046,0,0.201
58047,0,0.3018
58048,1,0.7615
58049,1,0.7994
58050,0,0.0266
58051,0,0.1429
58052,1,0.8473
58053,0,0.051
58054,0,0.0084
58055,0,0.2155
58056,0,0.0225
58057,0,0.0682
58058,1,0.8979
58059,0,0.2074
58060,1,0.6238
58061,1,0.5652
58062,0,0.0194
58063,0,0.2656
58064,0,0.2949
58065,0,0.1835
58066,0,0.0142
58067,1,0.7674
58068,1,0.7461
58069,0,0.2744
58070,0,0.0959
58071,1,0.5223
58072,1,0.8795
58073,0,0.1493
58074,0,0.4457
58075,0,0.3653
58076,0,0.0829
58077,0,0.2217
58078,0,0.0985
58079,1,0.9277
58080,1,0.6055
58081,1,0.5626
58082,0,0.1753
58083,0,0.1758
58084,1,0.6362
58085,1,0.6305
58086,1,0.6589
58087,1,0.7519
58088,0,0.1816
58089,0,0.0422
58090,1,0.8493
58091,0,0.2284
58092,0,0.3383
58093,0,0.3903
58094,0,0.052
58095,1,0.7488
58096,0,0.0034
58097,1,0.7414
58098,0,0.3527
58099,1,0.768
58100,0,0.0505
58101,0,0.0566
58102,0,0.4543
58103,0,0.3915
58104,0,0.4285
58105,1,0.7582
58106,0,0.373
58107,0,0.0734
58108,0,0.032
58109,0,0.4533
58110,0,0.2782
58111,0,0.0439
58112,0,0.366
58113,1,0.7575
58114,1,0.9117
58115,1,0.638
58116,1,0.7116
58117,1,0.9527
58118,0,0.0597
58119,0,0.282
58120,1,0.9499
58121,1,0.7675
58122,0,0.43
58123,0,0.2735
58124,1,0.8219
58125,0,0.0433
58126,0,0.1345
58127,0,0.0553
58128,0,0.0089
58129,1,0.6986
58130,1,0.538
58131,0,0.1261
58132,1,0.7117
58133,0,0.0978
58134,0,0.254
58135,0,0.294
58136,0,0.2447
58137,0,0.0116
58138,0,0.4637
58139,0,0.3446
58140,1,0.7782
58141,0,0.0622
58142,0,0.1344
58143,0,0.176
58144,0,0.0219
58145,0,0.0024
58146,0,0.4834
58147,0,0.0546
58148,0,0.0045
58149,1,0.7343
58150,0,0.0589
58151,0,0.2998
58152,0,0.2093
58153,0,0.168
58154,0,0.1663
58155,1,0.7807
58156,0,0.3456
58157,0,0.1322
58158,0,0.0602
58159,0,0.1342
58160,0,0.4045
58161,0,0.2276
58162,0,0.1942
58163,0,0.2419
58164,1,0.8592
58165,0,0.3329
58166,0,0.1804
58167,1,0.7466
58168,1,0.8351
58169,1,0.8173
58170,0,0.3584
58171,1,0.591
58172,0,0.3802
58173,0,0.0439
58174,1,0.7417
58175,1,0.7066
58176,0,0.1029
58177,0,0.0708
58178,0,0.4731
58179,0,0.0438
58180,0,0.179
58181,0,0.0222
58182,1,0.8601
58183,0,0.3554
58184,0,0.3634
58185,0,0.0757
58186,0,0.0364
58187,0,0.248
58188,0,0.0852
58189,1,0.6883
58190,1,0.5119
58191,1,0.9041
58192,0,0.0815
58193,0,0.0632
58194,1,0.5499
58195,0,0.451
58196,0,0.1121
58197,0,0.2025
58198,1,0.6042
58199,0,0.0361
58200,0,0.437
58201,1,0.5936
58202,0,0.3569
58203,0,0.167
58204,1,0.5617
58205,0,0.2863
58206,1,0.7883
58207,1,0.514
58208,0,0.0425
58209,0,0.3528
58210,0,0.058
58211,1,0.8657
58212,0,0.006
58213,0,0.1402
58214,0,0.2267
58215,1,0.9548
58216,0,0.1897
58217,1,0.8529
58218,1,0.7749
58219,0,0.1552
58220,1,0.537
58221,1,0.6155
58222,0,0.0898
58223,0,0.2284
58224,0,0.0785
58225,0,0.2364
58226,0,0.023
58227,1,0.7861
58228,1,0.5165
58229,0,0.3053
58230,1,0.7606
58231,0,0.0127
58232,1,0.921
58233,0,0.1203
58234,0,0.2479
58235,1,0.8436
58236,0,0.0169
58237,0,0.15
58238,1,0.6406
58239,1,0.7768
58240,0,0.0942
58241,0,0.0416
58242,1,0.6849
58243,1,0.7398
58244,0,0.0104
58245,1,0.9356
58246,0,0.0031
58247,0,0.3292
58248,0,0.3664
58249,1,0.8007
58250,0,0.2074
58251,1,0.9087
58252,0,0.0841
58253,0,0.0105
58254,0,0.0171
58255,1,0.8225
58256,1,0.5603
58257,1,0.9085
58258,1,0.5255
58259,1,0.6012
58260,0,0.2489
58261,0,0.0293
58262,0,0.1
58263,0,0.0824
58264,0,0.0661
58265,0,0.113
58266,1,0.7135
58267,0,0.1654
58268,0,0.2023
58269,1,0.8994
58270,0,0.2986
58271,0,0.0347
58272,1,0.8549
58273,0,0.2048
58274,0,0.2265
58275,0,0.1691
58276,0,0.2125
58277,0,0.1183
58278,0,0.2571
58279,0,0.1664
58280,0,0.0846
58281,0,0.1476
58282,0,0.1964
58283,0,0.0997
58284,1,0.5936
58285,1,0.6258
58286,1,0.8183
58287,0,0.074
58288,1,0.7592
58289,1,0.8085
58290,1,0.5847
58291,0,0.1125
58292,1,0.8181
58293,0,0.0741
58294,0,0.0145
58295,0,0.0408
58296,1,0.5486
58297,0,0.4646
58298,1,0.7846
58299,1,0.904
58300,0,0.1269
58301,0,0.4497
58302,0,0.0539
58303,0,0.0633
58304,1,0.9265
58305,1,0.9577
58306,0,0.1657
58307,1,0.7465
58308,1,0.8046
58309,1,0.7362
58310,0,0.0773
58311,0,0.2133
58312,0,0.04
58313,0,0.1406
58314,0,0.0662
58315,0,0.29
58316,1,0.7142
58317,0,0.4345
58318,1,0.6906
58319,0,0.0943
58320,0,0.1355
58321,0,0.2802
58322,0,0.3842
58323,0,0.2139
58324,0,0.0953
58325,1,0.8086
58326,0,0.0047
58327,1,0.5036
58328,1,0.5716
58329,0,0.2145
58330,0,0.2064
58331,0,0.0086
58332,0,0.058
